S	-10mV	0mV	10mV	20mV	30mV	40mV
0.3752	1.08e-11	4.15e-11	8.7376e-11	1.3852e-10	1.8548e-10	2.4048e-10
0.3756	1.08e-11	4.15e-11	8.7528e-11	1.3856e-10	1.8544e-10	2.4044e-10
0.376	1.08e-11	4.15e-11	8.768e-11	1.386e-10	1.854e-10	2.404e-10
0.3764	1.08e-11	4.15e-11	8.7832e-11	1.3864e-10	1.8536e-10	2.4036e-10
0.3768	1.08e-11	4.15e-11	8.7984e-11	1.3868e-10	1.8532e-10	2.4032e-10
0.3772	1.08e-11	4.15e-11	8.8136e-11	1.3872e-10	1.8528e-10	2.4028e-10
0.3776	1.08e-11	4.15e-11	8.8288e-11	1.3876e-10	1.8524e-10	2.4024e-10
0.378	1.08e-11	4.15e-11	8.844e-11	1.388e-10	1.852e-10	2.402e-10
0.3784	1.08e-11	4.15e-11	8.8592e-11	1.3884e-10	1.8516e-10	2.4016e-10
0.3788	1.08e-11	4.15e-11	8.8744e-11	1.3888e-10	1.8512e-10	2.4012e-10
0.3792	1.08e-11	4.15e-11	8.8896e-11	1.3892e-10	1.8508e-10	2.4008e-10
0.3796	1.08e-11	4.15e-11	8.9048e-11	1.3896e-10	1.8504e-10	2.4004e-10
0.38	1.08e-11	4.15e-11	8.92e-11	1.39e-10	1.85e-10	2.4e-10
0.3804	1.0752e-11	4.15e-11	8.934e-11	1.39e-10	1.8496e-10	2.3988e-10
0.3808	1.0704e-11	4.15e-11	8.948e-11	1.39e-10	1.8492e-10	2.3976e-10
0.3812	1.0656e-11	4.15e-11	8.962e-11	1.39e-10	1.8488e-10	2.3964e-10
0.3816	1.0608e-11	4.15e-11	8.976e-11	1.39e-10	1.8484e-10	2.3952e-10
0.382	1.056e-11	4.15e-11	8.99e-11	1.39e-10	1.848e-10	2.394e-10
0.3824	1.0512e-11	4.15e-11	9.004e-11	1.39e-10	1.8476e-10	2.3928e-10
0.3828	1.0464e-11	4.15e-11	9.018e-11	1.39e-10	1.8472e-10	2.3916e-10
0.3832	1.0416e-11	4.15e-11	9.032e-11	1.39e-10	1.8468e-10	2.3904e-10
0.3836	1.0368e-11	4.15e-11	9.046e-11	1.39e-10	1.8464e-10	2.3892e-10
0.384	1.032e-11	4.15e-11	9.06e-11	1.39e-10	1.846e-10	2.388e-10
0.3844	1.0272e-11	4.15e-11	9.074e-11	1.39e-10	1.8456e-10	2.3868e-10
0.3848	1.0224e-11	4.15e-11	9.088e-11	1.39e-10	1.8452e-10	2.3856e-10
0.3852	1.0176e-11	4.15e-11	9.102e-11	1.39e-10	1.8448e-10	2.3844e-10
0.3856	1.0128e-11	4.15e-11	9.116e-11	1.39e-10	1.8444e-10	2.3832e-10
0.386	1.008e-11	4.15e-11	9.13e-11	1.39e-10	1.844e-10	2.382e-10
0.3864	1.0032e-11	4.15e-11	9.144e-11	1.39e-10	1.8436e-10	2.3808e-10
0.3868	9.98399999999999e-12	4.15e-11	9.158e-11	1.39e-10	1.8432e-10	2.3796e-10
0.3872	9.93599999999999e-12	4.15e-11	9.172e-11	1.39e-10	1.8428e-10	2.3784e-10
0.3876	9.888e-12	4.15e-11	9.186e-11	1.39e-10	1.8424e-10	2.3772e-10
0.388	9.84e-12	4.15e-11	9.2e-11	1.39e-10	1.842e-10	2.376e-10
0.3884	9.79200000000001e-12	4.15e-11	9.214e-11	1.39e-10	1.8416e-10	2.3748e-10
0.3888	9.74399999999999e-12	4.15e-11	9.228e-11	1.39e-10	1.8412e-10	2.3736e-10
0.3892	9.69599999999999e-12	4.15e-11	9.242e-11	1.39e-10	1.8408e-10	2.3724e-10
0.3896	9.648e-12	4.15e-11	9.256e-11	1.39e-10	1.8404e-10	2.3712e-10
0.39	9.6e-12	4.15e-11	9.27e-11	1.39e-10	1.84e-10	2.37e-10
0.3904	9.552e-12	4.154e-11	9.2656e-11	1.39e-10	1.84e-10	2.368e-10
0.3908	9.50399999999999e-12	4.158e-11	9.2612e-11	1.39e-10	1.84e-10	2.366e-10
0.3912	9.456e-12	4.162e-11	9.2568e-11	1.39e-10	1.84e-10	2.364e-10
0.3916	9.408e-12	4.166e-11	9.2524e-11	1.39e-10	1.84e-10	2.362e-10
0.392	9.36e-12	4.17e-11	9.248e-11	1.39e-10	1.84e-10	2.36e-10
0.3924	9.312e-12	4.174e-11	9.2436e-11	1.39e-10	1.84e-10	2.358e-10
0.3928	9.26399999999999e-12	4.178e-11	9.2392e-11	1.39e-10	1.84e-10	2.356e-10
0.3932	9.21599999999999e-12	4.182e-11	9.2348e-11	1.39e-10	1.84e-10	2.354e-10
0.3936	9.168e-12	4.186e-11	9.2304e-11	1.39e-10	1.84e-10	2.352e-10
0.394	9.12e-12	4.19e-11	9.226e-11	1.39e-10	1.84e-10	2.35e-10
0.3944	9.072e-12	4.194e-11	9.2216e-11	1.39e-10	1.84e-10	2.348e-10
0.3948	9.02399999999999e-12	4.198e-11	9.2172e-11	1.39e-10	1.84e-10	2.346e-10
0.3952	8.976e-12	4.202e-11	9.2128e-11	1.39e-10	1.84e-10	2.344e-10
0.3956	8.928e-12	4.206e-11	9.2084e-11	1.39e-10	1.84e-10	2.342e-10
0.396	8.88e-12	4.21e-11	9.204e-11	1.39e-10	1.84e-10	2.34e-10
0.3964	8.832e-12	4.214e-11	9.1996e-11	1.39e-10	1.84e-10	2.338e-10
0.3968	8.78399999999999e-12	4.218e-11	9.1952e-11	1.39e-10	1.84e-10	2.336e-10
0.3972	8.736e-12	4.222e-11	9.1908e-11	1.39e-10	1.84e-10	2.334e-10
0.3976	8.688e-12	4.226e-11	9.1864e-11	1.39e-10	1.84e-10	2.332e-10
0.398	8.64e-12	4.23e-11	9.182e-11	1.39e-10	1.84e-10	2.33e-10
0.3984	8.592e-12	4.234e-11	9.1776e-11	1.39e-10	1.84e-10	2.328e-10
0.3988	8.54399999999999e-12	4.238e-11	9.1732e-11	1.39e-10	1.84e-10	2.326e-10
0.3992	8.49599999999999e-12	4.242e-11	9.1688e-11	1.39e-10	1.84e-10	2.324e-10
0.3996	8.448e-12	4.246e-11	9.1644e-11	1.39e-10	1.84e-10	2.322e-10
0.4	8.4e-12	4.25e-11	9.16e-11	1.39e-10	1.84e-10	2.32e-10
0.4004	8.4e-12	4.246e-11	9.1504e-11	1.3892e-10	1.8396e-10	2.32e-10
0.4008	8.4e-12	4.242e-11	9.1408e-11	1.3884e-10	1.8392e-10	2.32e-10
0.4012	8.4e-12	4.238e-11	9.1312e-11	1.3876e-10	1.8388e-10	2.32e-10
0.4016	8.4e-12	4.234e-11	9.1216e-11	1.3868e-10	1.8384e-10	2.32e-10
0.402	8.4e-12	4.23e-11	9.112e-11	1.386e-10	1.838e-10	2.32e-10
0.4024	8.4e-12	4.226e-11	9.1024e-11	1.3852e-10	1.8376e-10	2.32e-10
0.4028	8.4e-12	4.222e-11	9.0928e-11	1.3844e-10	1.8372e-10	2.32e-10
0.4032	8.4e-12	4.218e-11	9.0832e-11	1.3836e-10	1.8368e-10	2.32e-10
0.4036	8.4e-12	4.214e-11	9.0736e-11	1.3828e-10	1.8364e-10	2.32e-10
0.404	8.4e-12	4.21e-11	9.064e-11	1.382e-10	1.836e-10	2.32e-10
0.4044	8.4e-12	4.206e-11	9.0544e-11	1.3812e-10	1.8356e-10	2.32e-10
0.4048	8.4e-12	4.202e-11	9.0448e-11	1.3804e-10	1.8352e-10	2.32e-10
0.4052	8.4e-12	4.198e-11	9.0352e-11	1.3796e-10	1.8348e-10	2.32e-10
0.4056	8.4e-12	4.194e-11	9.0256e-11	1.3788e-10	1.8344e-10	2.32e-10
0.406	8.4e-12	4.19e-11	9.016e-11	1.378e-10	1.834e-10	2.32e-10
0.4064	8.4e-12	4.186e-11	9.0064e-11	1.3772e-10	1.8336e-10	2.32e-10
0.4068	8.4e-12	4.182e-11	8.9968e-11	1.3764e-10	1.8332e-10	2.32e-10
0.4072	8.4e-12	4.178e-11	8.9872e-11	1.3756e-10	1.8328e-10	2.32e-10
0.4076	8.4e-12	4.174e-11	8.9776e-11	1.3748e-10	1.8324e-10	2.32e-10
0.408	8.4e-12	4.17e-11	8.968e-11	1.374e-10	1.832e-10	2.32e-10
0.4084	8.4e-12	4.166e-11	8.9584e-11	1.3732e-10	1.8316e-10	2.32e-10
0.4088	8.4e-12	4.162e-11	8.9488e-11	1.3724e-10	1.8312e-10	2.32e-10
0.4092	8.4e-12	4.158e-11	8.9392e-11	1.3716e-10	1.8308e-10	2.32e-10
0.4096	8.4e-12	4.154e-11	8.9296e-11	1.3708e-10	1.8304e-10	2.32e-10
0.41	8.4e-12	4.15e-11	8.92e-11	1.37e-10	1.83e-10	2.32e-10
0.4104	8.4e-12	4.15e-11	8.9144e-11	1.3688e-10	1.8304e-10	2.3204e-10
0.4108	8.4e-12	4.15e-11	8.9088e-11	1.3676e-10	1.8308e-10	2.3208e-10
0.4112	8.4e-12	4.15e-11	8.9032e-11	1.3664e-10	1.8312e-10	2.3212e-10
0.4116	8.4e-12	4.15e-11	8.8976e-11	1.3652e-10	1.8316e-10	2.3216e-10
0.412	8.4e-12	4.15e-11	8.892e-11	1.364e-10	1.832e-10	2.322e-10
0.4124	8.4e-12	4.15e-11	8.8864e-11	1.3628e-10	1.8324e-10	2.3224e-10
0.4128	8.4e-12	4.15e-11	8.8808e-11	1.3616e-10	1.8328e-10	2.3228e-10
0.4132	8.4e-12	4.15e-11	8.8752e-11	1.3604e-10	1.8332e-10	2.3232e-10
0.4136	8.4e-12	4.15e-11	8.8696e-11	1.3592e-10	1.8336e-10	2.3236e-10
0.414	8.4e-12	4.15e-11	8.864e-11	1.358e-10	1.834e-10	2.324e-10
0.4144	8.4e-12	4.15e-11	8.8584e-11	1.3568e-10	1.8344e-10	2.3244e-10
0.4148	8.4e-12	4.15e-11	8.8528e-11	1.3556e-10	1.8348e-10	2.3248e-10
0.4152	8.4e-12	4.15e-11	8.8472e-11	1.3544e-10	1.8352e-10	2.3252e-10
0.4156	8.4e-12	4.15e-11	8.8416e-11	1.3532e-10	1.8356e-10	2.3256e-10
0.416	8.4e-12	4.15e-11	8.836e-11	1.352e-10	1.836e-10	2.326e-10
0.4164	8.4e-12	4.15e-11	8.8304e-11	1.3508e-10	1.8364e-10	2.3264e-10
0.4168	8.4e-12	4.15e-11	8.8248e-11	1.3496e-10	1.8368e-10	2.3268e-10
0.4172	8.4e-12	4.15e-11	8.8192e-11	1.3484e-10	1.8372e-10	2.3272e-10
0.4176	8.4e-12	4.15e-11	8.8136e-11	1.3472e-10	1.8376e-10	2.3276e-10
0.418	8.4e-12	4.15e-11	8.808e-11	1.346e-10	1.838e-10	2.328e-10
0.4184	8.4e-12	4.15e-11	8.8024e-11	1.3448e-10	1.8384e-10	2.3284e-10
0.4188	8.4e-12	4.15e-11	8.7968e-11	1.3436e-10	1.8388e-10	2.3288e-10
0.4192	8.4e-12	4.15e-11	8.7912e-11	1.3424e-10	1.8392e-10	2.3292e-10
0.4196	8.4e-12	4.15e-11	8.7856e-11	1.3412e-10	1.8396e-10	2.3296e-10
0.42	8.4e-12	4.15e-11	8.78e-11	1.34e-10	1.84e-10	2.33e-10
0.4204	8.3784e-12	4.1402e-11	8.7704e-11	1.338e-10	1.8404e-10	2.33e-10
0.4208	8.3568e-12	4.1304e-11	8.7608e-11	1.336e-10	1.8408e-10	2.33e-10
0.4212	8.3352e-12	4.1206e-11	8.7512e-11	1.334e-10	1.8412e-10	2.33e-10
0.4216	8.3136e-12	4.1108e-11	8.7416e-11	1.332e-10	1.8416e-10	2.33e-10
0.422	8.292e-12	4.101e-11	8.732e-11	1.33e-10	1.842e-10	2.33e-10
0.4224	8.2704e-12	4.0912e-11	8.7224e-11	1.328e-10	1.8424e-10	2.33e-10
0.4228	8.2488e-12	4.0814e-11	8.7128e-11	1.326e-10	1.8428e-10	2.33e-10
0.4232	8.2272e-12	4.0716e-11	8.7032e-11	1.324e-10	1.8432e-10	2.33e-10
0.4236	8.2056e-12	4.0618e-11	8.6936e-11	1.322e-10	1.8436e-10	2.33e-10
0.424	8.184e-12	4.052e-11	8.684e-11	1.32e-10	1.844e-10	2.33e-10
0.4244	8.1624e-12	4.0422e-11	8.6744e-11	1.318e-10	1.8444e-10	2.33e-10
0.4248	8.1408e-12	4.0324e-11	8.6648e-11	1.316e-10	1.8448e-10	2.33e-10
0.4252	8.1192e-12	4.0226e-11	8.6552e-11	1.314e-10	1.8452e-10	2.33e-10
0.4256	8.0976e-12	4.0128e-11	8.6456e-11	1.312e-10	1.8456e-10	2.33e-10
0.426	8.076e-12	4.003e-11	8.636e-11	1.31e-10	1.846e-10	2.33e-10
0.4264	8.0544e-12	3.9932e-11	8.6264e-11	1.308e-10	1.8464e-10	2.33e-10
0.4268	8.0328e-12	3.9834e-11	8.6168e-11	1.306e-10	1.8468e-10	2.33e-10
0.4272	8.0112e-12	3.9736e-11	8.6072e-11	1.304e-10	1.8472e-10	2.33e-10
0.4276	7.9896e-12	3.9638e-11	8.5976e-11	1.302e-10	1.8476e-10	2.33e-10
0.428	7.968e-12	3.954e-11	8.588e-11	1.3e-10	1.848e-10	2.33e-10
0.4284	7.9464e-12	3.9442e-11	8.5784e-11	1.298e-10	1.8484e-10	2.33e-10
0.4288	7.9248e-12	3.9344e-11	8.5688e-11	1.296e-10	1.8488e-10	2.33e-10
0.4292	7.9032e-12	3.9246e-11	8.5592e-11	1.294e-10	1.8492e-10	2.33e-10
0.4296	7.8816e-12	3.9148e-11	8.5496e-11	1.292e-10	1.8496e-10	2.33e-10
0.43	7.86e-12	3.905e-11	8.54e-11	1.29e-10	1.85e-10	2.33e-10
0.4304	7.8384e-12	3.8952e-11	8.54e-11	1.2908e-10	1.8512e-10	2.3304e-10
0.4308	7.8168e-12	3.8854e-11	8.54e-11	1.2916e-10	1.8524e-10	2.3308e-10
0.4312	7.7952e-12	3.8756e-11	8.54e-11	1.2924e-10	1.8536e-10	2.3312e-10
0.4316	7.7736e-12	3.8658e-11	8.54e-11	1.2932e-10	1.8548e-10	2.3316e-10
0.432	7.752e-12	3.856e-11	8.54e-11	1.294e-10	1.856e-10	2.332e-10
0.4324	7.7304e-12	3.8462e-11	8.54e-11	1.2948e-10	1.8572e-10	2.3324e-10
0.4328	7.7088e-12	3.8364e-11	8.54e-11	1.2956e-10	1.8584e-10	2.3328e-10
0.4332	7.6872e-12	3.8266e-11	8.54e-11	1.2964e-10	1.8596e-10	2.3332e-10
0.4336	7.6656e-12	3.8168e-11	8.54e-11	1.2972e-10	1.8608e-10	2.3336e-10
0.434	7.644e-12	3.807e-11	8.54e-11	1.298e-10	1.862e-10	2.334e-10
0.4344	7.6224e-12	3.7972e-11	8.54e-11	1.2988e-10	1.8632e-10	2.3344e-10
0.4348	7.6008e-12	3.7874e-11	8.54e-11	1.2996e-10	1.8644e-10	2.3348e-10
0.4352	7.5792e-12	3.7776e-11	8.54e-11	1.3004e-10	1.8656e-10	2.3352e-10
0.4356	7.5576e-12	3.7678e-11	8.54e-11	1.3012e-10	1.8668e-10	2.3356e-10
0.436	7.536e-12	3.758e-11	8.54e-11	1.302e-10	1.868e-10	2.336e-10
0.4364	7.5144e-12	3.7482e-11	8.54e-11	1.3028e-10	1.8692e-10	2.3364e-10
0.4368	7.4928e-12	3.7384e-11	8.54e-11	1.3036e-10	1.8704e-10	2.3368e-10
0.4372	7.4712e-12	3.7286e-11	8.54e-11	1.3044e-10	1.8716e-10	2.3372e-10
0.4376	7.4496e-12	3.7188e-11	8.54e-11	1.3052e-10	1.8728e-10	2.3376e-10
0.438	7.428e-12	3.709e-11	8.54e-11	1.306e-10	1.874e-10	2.338e-10
0.4384	7.4064e-12	3.6992e-11	8.54e-11	1.3068e-10	1.8752e-10	2.3384e-10
0.4388	7.3848e-12	3.6894e-11	8.54e-11	1.3076e-10	1.8764e-10	2.3388e-10
0.4392	7.3632e-12	3.6796e-11	8.54e-11	1.3084e-10	1.8776e-10	2.3392e-10
0.4396	7.3416e-12	3.6698e-11	8.54e-11	1.3092e-10	1.8788e-10	2.3396e-10
0.44	7.32e-12	3.66e-11	8.54e-11	1.31e-10	1.88e-10	2.34e-10
0.4404	7.2764e-12	3.6698e-11	8.5496e-11	1.3112e-10	1.8812e-10	2.34e-10
0.4408	7.23279999999999e-12	3.6796e-11	8.5592e-11	1.3124e-10	1.8824e-10	2.34e-10
0.4412	7.1892e-12	3.6894e-11	8.5688e-11	1.3136e-10	1.8836e-10	2.34e-10
0.4416	7.1456e-12	3.6992e-11	8.5784e-11	1.3148e-10	1.8848e-10	2.34e-10
0.442	7.102e-12	3.709e-11	8.588e-11	1.316e-10	1.886e-10	2.34e-10
0.4424	7.0584e-12	3.7188e-11	8.5976e-11	1.3172e-10	1.8872e-10	2.34e-10
0.4428	7.01479999999999e-12	3.7286e-11	8.6072e-11	1.3184e-10	1.8884e-10	2.34e-10
0.4432	6.9712e-12	3.7384e-11	8.6168e-11	1.3196e-10	1.8896e-10	2.34e-10
0.4436	6.9276e-12	3.7482e-11	8.6264e-11	1.3208e-10	1.8908e-10	2.34e-10
0.444	6.884e-12	3.758e-11	8.636e-11	1.322e-10	1.892e-10	2.34e-10
0.4444	6.8404e-12	3.7678e-11	8.6456e-11	1.3232e-10	1.8932e-10	2.34e-10
0.4448	6.79679999999999e-12	3.7776e-11	8.6552e-11	1.3244e-10	1.8944e-10	2.34e-10
0.4452	6.7532e-12	3.7874e-11	8.6648e-11	1.3256e-10	1.8956e-10	2.34e-10
0.4456	6.7096e-12	3.7972e-11	8.6744e-11	1.3268e-10	1.8968e-10	2.34e-10
0.446	6.666e-12	3.807e-11	8.684e-11	1.328e-10	1.898e-10	2.34e-10
0.4464	6.6224e-12	3.8168e-11	8.6936e-11	1.3292e-10	1.8992e-10	2.34e-10
0.4468	6.57879999999999e-12	3.8266e-11	8.7032e-11	1.3304e-10	1.9004e-10	2.34e-10
0.4472	6.5352e-12	3.8364e-11	8.7128e-11	1.3316e-10	1.9016e-10	2.34e-10
0.4476	6.4916e-12	3.8462e-11	8.7224e-11	1.3328e-10	1.9028e-10	2.34e-10
0.448	6.448e-12	3.856e-11	8.732e-11	1.334e-10	1.904e-10	2.34e-10
0.4484	6.4044e-12	3.8658e-11	8.7416e-11	1.3352e-10	1.9052e-10	2.34e-10
0.4488	6.36079999999999e-12	3.8756e-11	8.7512e-11	1.3364e-10	1.9064e-10	2.34e-10
0.4492	6.31719999999999e-12	3.8854e-11	8.7608e-11	1.3376e-10	1.9076e-10	2.34e-10
0.4496	6.2736e-12	3.8952e-11	8.7704e-11	1.3388e-10	1.9088e-10	2.34e-10
0.45	6.23e-12	3.905e-11	8.78e-11	1.34e-10	1.91e-10	2.34e-10
0.4504	6.2736e-12	3.9148e-11	8.7724e-11	1.34e-10	1.9096e-10	2.34e-10
0.4508	6.31720000000001e-12	3.9246e-11	8.7648e-11	1.34e-10	1.9092e-10	2.34e-10
0.4512	6.3608e-12	3.9344e-11	8.7572e-11	1.34e-10	1.9088e-10	2.34e-10
0.4516	6.4044e-12	3.9442e-11	8.7496e-11	1.34e-10	1.9084e-10	2.34e-10
0.452	6.448e-12	3.954e-11	8.742e-11	1.34e-10	1.908e-10	2.34e-10
0.4524	6.4916e-12	3.9638e-11	8.7344e-11	1.34e-10	1.9076e-10	2.34e-10
0.4528	6.53520000000001e-12	3.9736e-11	8.7268e-11	1.34e-10	1.9072e-10	2.34e-10
0.4532	6.57880000000001e-12	3.9834e-11	8.7192e-11	1.34e-10	1.9068e-10	2.34e-10
0.4536	6.6224e-12	3.9932e-11	8.7116e-11	1.34e-10	1.9064e-10	2.34e-10
0.454	6.666e-12	4.003e-11	8.704e-11	1.34e-10	1.906e-10	2.34e-10
0.4544	6.7096e-12	4.0128e-11	8.6964e-11	1.34e-10	1.9056e-10	2.34e-10
0.4548	6.75320000000001e-12	4.0226e-11	8.6888e-11	1.34e-10	1.9052e-10	2.34e-10
0.4552	6.79680000000001e-12	4.0324e-11	8.6812e-11	1.34e-10	1.9048e-10	2.34e-10
0.4556	6.8404e-12	4.0422e-11	8.6736e-11	1.34e-10	1.9044e-10	2.34e-10
0.456	6.884e-12	4.052e-11	8.666e-11	1.34e-10	1.904e-10	2.34e-10
0.4564	6.9276e-12	4.0618e-11	8.6584e-11	1.34e-10	1.9036e-10	2.34e-10
0.4568	6.97120000000001e-12	4.0716e-11	8.6508e-11	1.34e-10	1.9032e-10	2.34e-10
0.4572	7.01480000000001e-12	4.0814e-11	8.6432e-11	1.34e-10	1.9028e-10	2.34e-10
0.4576	7.0584e-12	4.0912e-11	8.6356e-11	1.34e-10	1.9024e-10	2.34e-10
0.458	7.102e-12	4.101e-11	8.628e-11	1.34e-10	1.902e-10	2.34e-10
0.4584	7.1456e-12	4.1108e-11	8.6204e-11	1.34e-10	1.9016e-10	2.34e-10
0.4588	7.18920000000001e-12	4.1206e-11	8.6128e-11	1.34e-10	1.9012e-10	2.34e-10
0.4592	7.23280000000001e-12	4.1304e-11	8.6052e-11	1.34e-10	1.9008e-10	2.34e-10
0.4596	7.2764e-12	4.1402e-11	8.5976e-11	1.34e-10	1.9004e-10	2.34e-10
0.46	7.32e-12	4.15e-11	8.59e-11	1.34e-10	1.9e-10	2.34e-10
0.4604	7.32e-12	4.15e-11	8.5824e-11	1.3396e-10	1.8976e-10	2.3396e-10
0.4608	7.32e-12	4.15e-11	8.5748e-11	1.3392e-10	1.8952e-10	2.3392e-10
0.4612	7.32e-12	4.15e-11	8.5672e-11	1.3388e-10	1.8928e-10	2.3388e-10
0.4616	7.32e-12	4.15e-11	8.5596e-11	1.3384e-10	1.8904e-10	2.3384e-10
0.462	7.32e-12	4.15e-11	8.552e-11	1.338e-10	1.888e-10	2.338e-10
0.4624	7.32e-12	4.15e-11	8.5444e-11	1.3376e-10	1.8856e-10	2.3376e-10
0.4628	7.32e-12	4.15e-11	8.5368e-11	1.3372e-10	1.8832e-10	2.3372e-10
0.4632	7.32e-12	4.15e-11	8.5292e-11	1.3368e-10	1.8808e-10	2.3368e-10
0.4636	7.32e-12	4.15e-11	8.5216e-11	1.3364e-10	1.8784e-10	2.3364e-10
0.464	7.32e-12	4.15e-11	8.514e-11	1.336e-10	1.876e-10	2.336e-10
0.4644	7.32e-12	4.15e-11	8.5064e-11	1.3356e-10	1.8736e-10	2.3356e-10
0.4648	7.32e-12	4.15e-11	8.4988e-11	1.3352e-10	1.8712e-10	2.3352e-10
0.4652	7.32e-12	4.15e-11	8.4912e-11	1.3348e-10	1.8688e-10	2.3348e-10
0.4656	7.32e-12	4.15e-11	8.4836e-11	1.3344e-10	1.8664e-10	2.3344e-10
0.466	7.32e-12	4.15e-11	8.476e-11	1.334e-10	1.864e-10	2.334e-10
0.4664	7.32e-12	4.15e-11	8.4684e-11	1.3336e-10	1.8616e-10	2.3336e-10
0.4668	7.32e-12	4.15e-11	8.4608e-11	1.3332e-10	1.8592e-10	2.3332e-10
0.4672	7.32e-12	4.15e-11	8.4532e-11	1.3328e-10	1.8568e-10	2.3328e-10
0.4676	7.32e-12	4.15e-11	8.4456e-11	1.3324e-10	1.8544e-10	2.3324e-10
0.468	7.32e-12	4.15e-11	8.438e-11	1.332e-10	1.852e-10	2.332e-10
0.4684	7.32e-12	4.15e-11	8.4304e-11	1.3316e-10	1.8496e-10	2.3316e-10
0.4688	7.32e-12	4.15e-11	8.4228e-11	1.3312e-10	1.8472e-10	2.3312e-10
0.4692	7.32e-12	4.15e-11	8.4152e-11	1.3308e-10	1.8448e-10	2.3308e-10
0.4696	7.32e-12	4.15e-11	8.4076e-11	1.3304e-10	1.8424e-10	2.3304e-10
0.47	7.32e-12	4.15e-11	8.4e-11	1.33e-10	1.84e-10	2.33e-10
0.4704	7.32e-12	4.15e-11	8.4e-11	1.3296e-10	1.8392e-10	2.33e-10
0.4708	7.32e-12	4.15e-11	8.4e-11	1.3292e-10	1.8384e-10	2.33e-10
0.4712	7.32e-12	4.15e-11	8.4e-11	1.3288e-10	1.8376e-10	2.33e-10
0.4716	7.32e-12	4.15e-11	8.4e-11	1.3284e-10	1.8368e-10	2.33e-10
0.472	7.32e-12	4.15e-11	8.4e-11	1.328e-10	1.836e-10	2.33e-10
0.4724	7.32e-12	4.15e-11	8.4e-11	1.3276e-10	1.8352e-10	2.33e-10
0.4728	7.32e-12	4.15e-11	8.4e-11	1.3272e-10	1.8344e-10	2.33e-10
0.4732	7.32e-12	4.15e-11	8.4e-11	1.3268e-10	1.8336e-10	2.33e-10
0.4736	7.32e-12	4.15e-11	8.4e-11	1.3264e-10	1.8328e-10	2.33e-10
0.474	7.32e-12	4.15e-11	8.4e-11	1.326e-10	1.832e-10	2.33e-10
0.4744	7.32e-12	4.15e-11	8.4e-11	1.3256e-10	1.8312e-10	2.33e-10
0.4748	7.32e-12	4.15e-11	8.4e-11	1.3252e-10	1.8304e-10	2.33e-10
0.4752	7.32e-12	4.15e-11	8.4e-11	1.3248e-10	1.8296e-10	2.33e-10
0.4756	7.32e-12	4.15e-11	8.4e-11	1.3244e-10	1.8288e-10	2.33e-10
0.476	7.32e-12	4.15e-11	8.4e-11	1.324e-10	1.828e-10	2.33e-10
0.4764	7.32e-12	4.15e-11	8.4e-11	1.3236e-10	1.8272e-10	2.33e-10
0.4768	7.32e-12	4.15e-11	8.4e-11	1.3232e-10	1.8264e-10	2.33e-10
0.4772	7.32e-12	4.15e-11	8.4e-11	1.3228e-10	1.8256e-10	2.33e-10
0.4776	7.32e-12	4.15e-11	8.4e-11	1.3224e-10	1.8248e-10	2.33e-10
0.478	7.32e-12	4.15e-11	8.4e-11	1.322e-10	1.824e-10	2.33e-10
0.4784	7.32e-12	4.15e-11	8.4e-11	1.3216e-10	1.8232e-10	2.33e-10
0.4788	7.32e-12	4.15e-11	8.4e-11	1.3212e-10	1.8224e-10	2.33e-10
0.4792	7.32e-12	4.15e-11	8.4e-11	1.3208e-10	1.8216e-10	2.33e-10
0.4796	7.32e-12	4.15e-11	8.4e-11	1.3204e-10	1.8208e-10	2.33e-10
0.48	7.32e-12	4.15e-11	8.4e-11	1.32e-10	1.82e-10	2.33e-10
0.4804	7.32e-12	4.15e-11	8.4e-11	1.3188e-10	1.82e-10	2.3276e-10
0.4808	7.32e-12	4.15e-11	8.4e-11	1.3176e-10	1.82e-10	2.3252e-10
0.4812	7.32e-12	4.15e-11	8.4e-11	1.3164e-10	1.82e-10	2.3228e-10
0.4816	7.32e-12	4.15e-11	8.4e-11	1.3152e-10	1.82e-10	2.3204e-10
0.482	7.32e-12	4.15e-11	8.4e-11	1.314e-10	1.82e-10	2.318e-10
0.4824	7.32e-12	4.15e-11	8.4e-11	1.3128e-10	1.82e-10	2.3156e-10
0.4828	7.32e-12	4.15e-11	8.4e-11	1.3116e-10	1.82e-10	2.3132e-10
0.4832	7.32e-12	4.15e-11	8.4e-11	1.3104e-10	1.82e-10	2.3108e-10
0.4836	7.32e-12	4.15e-11	8.4e-11	1.3092e-10	1.82e-10	2.3084e-10
0.484	7.32e-12	4.15e-11	8.4e-11	1.308e-10	1.82e-10	2.306e-10
0.4844	7.32e-12	4.15e-11	8.4e-11	1.3068e-10	1.82e-10	2.3036e-10
0.4848	7.32e-12	4.15e-11	8.4e-11	1.3056e-10	1.82e-10	2.3012e-10
0.4852	7.32e-12	4.15e-11	8.4e-11	1.3044e-10	1.82e-10	2.2988e-10
0.4856	7.32e-12	4.15e-11	8.4e-11	1.3032e-10	1.82e-10	2.2964e-10
0.486	7.32e-12	4.15e-11	8.4e-11	1.302e-10	1.82e-10	2.294e-10
0.4864	7.32e-12	4.15e-11	8.4e-11	1.3008e-10	1.82e-10	2.2916e-10
0.4868	7.32e-12	4.15e-11	8.4e-11	1.2996e-10	1.82e-10	2.2892e-10
